inventory_id,record_type,screen,route,component,user_action,api_endpoint,method,server_action,service,ros_component,agent,llm_provider,db_model,external_provider,auth_required,rbac_required,tenant_check,idempotency,mock_present,error_handling,persistence,test_file,status,severity,evidence,file,line,notes
ACT-00917,user_action,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:387 — onClick handler,src/app/employer/revenue-and-billing-management/page.tsx,387,No nearby API call detected; verify whether UI-only is intentional.
ACT-00918,user_action,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:394 — onClick handler,src/app/employer/revenue-and-billing-management/page.tsx,394,No nearby API call detected; verify whether UI-only is intentional.
CALL-00919,frontend_api_call,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,fetch POST /api/admin/invoices,/api/admin/invoices,POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:31 — frontend call POST /api/admin/invoices,src/app/employer/revenue-and-billing-management/page.tsx,31,Must reconcile against an API endpoint row.
CALL-00920,frontend_api_call,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,fetch GET /api/admin/invoices,/api/admin/invoices,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:42 — frontend call GET /api/admin/invoices,src/app/employer/revenue-and-billing-management/page.tsx,42,Must reconcile against an API endpoint row.
CALL-00921,frontend_api_call,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,fetch POST /api/admin/invoices,/api/admin/invoices,POST,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:62 — frontend call POST /api/admin/invoices,src/app/employer/revenue-and-billing-management/page.tsx,62,Must reconcile against an API endpoint row.
CALL-00922,frontend_api_call,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,fetch GET /api/admin/invoices,/api/admin/invoices,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:80 — frontend call GET /api/admin/invoices,src/app/employer/revenue-and-billing-management/page.tsx,80,Must reconcile against an API endpoint row.
CALL-00923,frontend_api_call,/employer/revenue-and-billing-management,/employer/revenue-and-billing-management,src/app/employer/revenue-and-billing-management/page.tsx,fetch GET /api/admin/invoices,/api/admin/invoices,GET,,,,,,,,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/revenue-and-billing-management/page.tsx:94 — frontend call GET /api/admin/invoices,src/app/employer/revenue-and-billing-management/page.tsx,94,Must reconcile against an API endpoint row.
SCR-00924,screen,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,Screen render,,,,,,,,,,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:1 — screen route /employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00925,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:169 — onClick handler,src/app/employer/roles-and-permissions/page.tsx,169,No nearby API call detected; verify whether UI-only is intentional.
ACT-00926,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:184 — onClick handler,src/app/employer/roles-and-permissions/page.tsx,184,No nearby API call detected; verify whether UI-only is intentional.
ACT-00927,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:216 — onClick handler,src/app/employer/roles-and-permissions/page.tsx,216,No nearby API call detected; verify whether UI-only is intentional.
ACT-00928,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:250 — onClick handler,src/app/employer/roles-and-permissions/page.tsx,250,No nearby API call detected; verify whether UI-only is intentional.
ACT-00929,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onSubmit handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:278 — onSubmit handler,src/app/employer/roles-and-permissions/page.tsx,278,No nearby API call detected; verify whether UI-only is intentional.
ACT-00930,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:285 — onChange handler,src/app/employer/roles-and-permissions/page.tsx,285,No nearby API call detected; verify whether UI-only is intentional.
ACT-00931,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:294 — onChange handler,src/app/employer/roles-and-permissions/page.tsx,294,No nearby API call detected; verify whether UI-only is intentional.
ACT-00932,user_action,/employer/roles-and-permissions,/employer/roles-and-permissions,src/app/employer/roles-and-permissions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/roles-and-permissions/page.tsx:303 — onClick handler,src/app/employer/roles-and-permissions/page.tsx,303,No nearby API call detected; verify whether UI-only is intentional.
SCR-00933,screen,/employer/salary-benchmark-insights,/employer/salary-benchmark-insights,src/app/employer/salary-benchmark-insights/page.tsx,Screen render,,,,,,,Google Gemini | External asset host,,Google Gemini | External asset host,yes,yes,unknown,unknown,false,false,none/unknown,,GREEN,LOW,src/app/employer/salary-benchmark-insights/page.tsx:1 — screen route /employer/salary-benchmark-insights,src/app/employer/salary-benchmark-insights/page.tsx,1,No interactive handler detected by static scan.
SCR-00934,screen,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,Screen render,,,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,yes,yes,unknown,unknown,false,true,none/unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:1 — screen route /employer/subscriptions,src/app/employer/subscriptions/page.tsx,1,Interactive handlers detected; action-level rows follow.
ACT-00935,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,undefined handler,,,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:145 — undefined handler,src/app/employer/subscriptions/page.tsx,145,No nearby API call detected; verify whether UI-only is intentional.
ACT-00936,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,undefined handler,,,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:149 — undefined handler,src/app/employer/subscriptions/page.tsx,149,No nearby API call detected; verify whether UI-only is intentional.
ACT-00937,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,undefined handler,/api/employer/subscribe,see endpoint row,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:162 — undefined handler,src/app/employer/subscriptions/page.tsx,162,Static nearby fetch association; verify exact handler path.
ACT-00938,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,undefined handler,/api/employer/subscribe,see endpoint row,,,,,PhonePe,,PhonePe,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:168 — undefined handler,src/app/employer/subscriptions/page.tsx,168,Static nearby fetch association; verify exact handler path.
ACT-00939,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:229 — onClick handler,src/app/employer/subscriptions/page.tsx,229,No nearby API call detected; verify whether UI-only is intentional.
ACT-00940,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,undefined handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:229 — undefined handler,src/app/employer/subscriptions/page.tsx,229,No nearby API call detected; verify whether UI-only is intentional.
ACT-00941,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:348 — onClick handler,src/app/employer/subscriptions/page.tsx,348,No nearby API call detected; verify whether UI-only is intentional.
ACT-00942,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:436 — onClick handler,src/app/employer/subscriptions/page.tsx,436,No nearby API call detected; verify whether UI-only is intentional.
ACT-00943,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:508 — onClick handler,src/app/employer/subscriptions/page.tsx,508,No nearby API call detected; verify whether UI-only is intentional.
ACT-00944,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onChange handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:550 — onChange handler,src/app/employer/subscriptions/page.tsx,550,No nearby API call detected; verify whether UI-only is intentional.
ACT-00945,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:554 — onClick handler,src/app/employer/subscriptions/page.tsx,554,No nearby API call detected; verify whether UI-only is intentional.
ACT-00946,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:596 — onClick handler,src/app/employer/subscriptions/page.tsx,596,No nearby API call detected; verify whether UI-only is intentional.
ACT-00947,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:620 — onClick handler,src/app/employer/subscriptions/page.tsx,620,No nearby API call detected; verify whether UI-only is intentional.
ACT-00948,user_action,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,onClick handler,,,,,,,,,,unknown,yes,unknown,unknown,false,false,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:634 — onClick handler,src/app/employer/subscriptions/page.tsx,634,No nearby API call detected; verify whether UI-only is intentional.
CALL-00949,frontend_api_call,/employer/subscriptions,/employer/subscriptions,src/app/employer/subscriptions/page.tsx,fetch GET /api/employer/subscribe,/api/employer/subscribe,GET,,,,,Razorpay | PhonePe,,Razorpay | PhonePe,unknown,yes,unknown,unknown,false,true,unknown,,GREEN,LOW,src/app/employer/subscriptions/page.tsx:39 — frontend call GET /api/employer/subscribe,src/app/employer/subscriptions/page.tsx,39,Must reconcile against an API endpoint row.
